job_id,title_raw,our_family_code,our_sector,soc_code,soc_title,match_tier,matched_onet_title,job_zone
7601876d-e1b8-4451-8dea-e318e8f44f08,GIS / DT Field Service Technician,industrial_maintenance,manufacturing,15-1299.02,Geographic Information Systems Technologists and Technicians,fuzzy,Field GIS Technician,3
9ad0d344-059a-4723-88ea-4255400e5a76,Ground Maintenance Mechanic (Motorized),manufacturing_production,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
88be611e-8df7-464a-91a3-fbaa826c984f,Ground Maintenance Mechanic (Motorized) - ATL,manufacturing_production,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
d2127550-deca-4bbc-a56a-f262cf562a7c,Ground Maintenance Mechanic (Motorized) - JFK,manufacturing_production,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
90a0770a-17d9-4394-9c19-47446e684849,Ground Maintenance Mechanic (Motorized) - MSP,manufacturing_production,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
8c8d3d8d-b864-4e86-949b-67e939222290,Ground Maintenance Mechanic (Motorized) - SLC,industrial_maintenance,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
01811a18-2fb7-4c0a-a7e0-15143caaf65e,Ground Maintenance Mechanic (Stationary) - ATL,manufacturing_production,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
e87c2ac9-3d95-459e-a814-cbd8da71bc38,Ground Maintenance Mechanic (Stationary) - JFK,manufacturing_production,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
e5d36b37-3651-4198-b96b-8f2139fe5bc5,Ground Maintenance Mechanic (Stationary) - LGA,manufacturing_production,manufacturing,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,fuzzy,Maintenance Mechanic,3
5b7d20ff-350e-47f4-82a5-851d2b147f32,Ground Maintenance Technician (Motorized) - JFK,manufacturing_production,manufacturing,17-3028.00,Calibration Technologists and Technicians,fuzzy,Maintenance Technician,3
7fbb1d8e-1f63-41eb-922a-85ef0a06febe,Ground Maintenance Technician (Motorized) - LGA,industrial_maintenance,manufacturing,17-3028.00,Calibration Technologists and Technicians,fuzzy,Maintenance Technician,3
0617713d-cddd-4c6e-82f6-91abbd32270e,Ground Maintenance Technician (Stationary) - JFK,manufacturing_production,manufacturing,17-3028.00,Calibration Technologists and Technicians,fuzzy,Maintenance Technician,3
ccabf121-751b-4e97-a7c2-6c154f9ed08e,Ground Maintenance Technician (Stationary) - LGA,manufacturing_production,manufacturing,17-3028.00,Calibration Technologists and Technicians,fuzzy,Maintenance Technician,3
9c8f6713-4475-444d-835e-ac62cd64c8c5,"Handler, Materials",other_transportation,transportation,39-2011.00,Animal Trainers,segment,Handler,2
e65feb71-979f-42d0-a99f-b811e1e21198,"Handler, Materials 2nd",other_transportation,transportation,39-2011.00,Animal Trainers,segment,Handler,2
7a4a4644-c115-4bad-8294-7b7166a2918e,Head of Product Operations,diesel_service_and_technology,transportation,,,unmapped,,
2bac7ff8-6721-4a3e-9d22-2dd069a55622,Heavy Equipment Mechanic (Blader - Rotating Shift),automotive_ev_service,transportation,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",segment,Heavy Equipment Mechanic,3
348ff3da-7cd8-489b-a8d6-fadaec420ede,"Helper, Stranding",welding_fabrication,construction,47-3012.00,Helpers--Carpenters,segment,Helper,2
7e4a6c6b-755e-43dc-9ca9-7d5f4d8a7851,"Helper, Stranding",welding_fabrication,construction,47-3012.00,Helpers--Carpenters,segment,Helper,2
ad9ace0a-35e9-4b3a-945f-ea189fa9909a,High Voltage Technician III,electrical,construction,,,unmapped,,
0af29423-b760-4773-b627-5fcafeea8294,Hourly Production Team Member - Temp Full Time - Lima Engine Plant (LEP),manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
261a3edb-0c61-4e40-9158-f20534009c48,"Hourly Production Team Member - Temporary Full Time - Chicago, IL",manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
1a37fa76-c15f-4aab-8194-a343e9acab6d,Hourly Production Team Member - Temporary Full Time - Cleveland Engine Plant (CEP),manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
25851f37-5d8c-42dd-bc45-506f871f8340,Hourly Production Team Member - Temporary Full Time - Kansas City Assembly Plant (KCAP),manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
552bd1c9-6069-48a7-9487-2943b0632269,Hourly Production Team Member - Temporary Full Time - Ohio Assembly Plant (OHAP),manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
05457533-7853-4a83-8b76-a7b1ff9fa581,Hourly Production Team Member - Temporary Full Time - Sharonville Transmission Plant (STP),manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
5d8292ad-c4fe-43ce-acca-8e90403d3197,Hourly Production Team Member - Temporary Full Time - Wayne County / SE Michigan,manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
0197f177-d064-46ef-9ca4-556747776868,"Hourly Production Team Member - Temporary Full-Time - Louisville, KY",manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
69220a70-b63a-401d-8aa2-5c486243ab31,Hourly Production Team Member - Temporary Full-Time - Macomb County,manufacturing_production,manufacturing,51-3092.00,Food Batchmakers,segment,Production Team Member,2
68ce547e-68e0-4e82-ab08-34d51129e5b6,Hourly Skilled- Power House Mechanic - Lima Engine Plant (LEP),automotive_ev_service,transportation,,,unmapped,,
7bbac694-0c27-4d3c-8906-250ed0f875fd,Hourly Warehouse Team Member - Temp Full Time - Washington HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
65291f04-c319-4e1f-9817-06584342a1f3,Hourly Warehouse Team Member - Temporary Full Time - Greensboro HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
8e418fc5-96fb-472d-8433-c190800f76ea,Hourly Warehouse Team Member - Temporary Full Time - Hartford HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
fa021cd4-e856-4514-a58c-130cd187749d,Hourly Warehouse Team Member - Temporary Full Time - Houston HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
d25a6797-5ba0-4005-ac8f-6776bbc5847e,Hourly Warehouse Team Member - Temporary Full Time - Indianapolis HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
222059f1-dda9-4bfc-a1af-4d69328293b9,Hourly Warehouse Team Member - Temporary Full Time - Kansas City HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
01ea9a82-8930-499d-87ae-47c52475bac0,Hourly Warehouse Team Member - Temporary Full Time - Lakeland HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
a9c94703-75a8-4960-bc00-963aef01bd8a,Hourly Warehouse Team Member - Temporary Full Time - New York HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
ae135891-49ca-4c43-b73b-d8b3bc214b8c,Hourly Warehouse Team Member - Temporary Full Time - Twin Cities HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
23cc0d4f-2f56-4972-9c03-5b87c1ff0806,Hourly Warehouse Team Member - Temporary Full-Time - Atlanta HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
bbb6c9ea-baef-44ff-b084-085be2c89941,Hourly Warehouse Team Member - Temporary Full-Time - Ontario HVC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
c7df35de-b5bd-4800-8b0e-18b383c39408,Hourly Warehouse Team Member - Temporary Full-Time - Portland PDC (PS&L),manufacturing_production,manufacturing,53-7065.00,Stockers and Order Fillers,segment,Warehouse Team Member,2
10139e0b-ac07-47e0-9737-bed788521f2a,HVAC BAS Tech II,hvac_r,construction,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",fuzzy,HVAC Tech,3
cde1c830-a190-4c48-a7f8-5549aeca177f,HVAC BAS Tech II,hvac_r,construction,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",fuzzy,HVAC Tech,3
f3fd9da1-d20a-4e7f-a6b6-37c0aa94c2a6,"HVAC BAS Tech, II",building_automation_controls,construction,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",fuzzy,HVAC Tech,3
48f5a6b5-9118-44f2-8676-270231114686,HVAC Building Automation/Service Specialist II,hvac_r,construction,43-4141.00,New Accounts Clerks,fuzzy,Branch Service Specialist,3
f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),hvac_r,construction,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",segment,HVAC Installer,3
4afe4760-e67b-432d-a768-f4e87b939d3f,HVAC Technician,hvac_r,construction,49-9099.01,Geothermal Technicians,fuzzy,Geothermal HVAC Technician,2
95614908-a096-4942-98c5-186ebfeb031f,HVAC-Electrical Technician,electrical,construction,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,fuzzy,Electrical Technician,3
d6385f00-ebab-4361-80de-2df840a3fb5c,In Process Quality Technician - 1st Shift,manufacturing_production,manufacturing,17-3026.00,Industrial Engineering Technologists and Technicians,fuzzy,Process Technician,3
1a521c80-64d4-4926-a175-e9d3ef893850,In Process Quality Technician - 2nd Shift,manufacturing_production,manufacturing,17-3026.00,Industrial Engineering Technologists and Technicians,fuzzy,Process Technician,3
4fbe67aa-54dc-48f3-8e0c-d20068cc4137,In Process Quality Technician - 2nd Shift,manufacturing_production,manufacturing,17-3026.00,Industrial Engineering Technologists and Technicians,fuzzy,Process Technician,3
fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,electrical,construction,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",fuzzy,Electrician Technician,3
fcf3b785-5716-4b2d-ac44-d81864feb32f,"Industrial Hygienist, Ford Energy",other_transportation,transportation,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",segment,Industrial Hygienist,4
f6c98115-afef-44e5-b75e-68a6baca73d0,Industrial Mechanical Technician,diesel_service_and_technology,transportation,17-3026.00,Industrial Engineering Technologists and Technicians,fuzzy,Industrial Technician,3
21909d70-7e0f-483c-b062-bfbad5ca8f47,Industrial Plumber/Steamfitter - 2nd Shift,plumbing,construction,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",segment,Steamfitter,3
90ad4e20-8e5a-4cad-ab46-7e0e38f96405,Industrial Plumbing Steamfitter,plumbing,construction,,,unmapped,,
1fd8db22-26f3-4763-82e8-a8cd22bb1167,Industrial Truck Mechanic - Kansas City Assembly Plant (KCAP),diesel_service_and_technology,transportation,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,segment,Industrial Truck Mechanic,3
3ef233b8-8858-4c55-8b50-247c45587b75,Inspector - Tooling & Layout - Kansas City Assembly Plant (KCAP),diesel_service_and_technology,transportation,45-2011.00,Agricultural Inspectors,segment,Inspector,2
bdb89142-ed7c-4e59-9b03-b6602e1c5546,Instrumentation Technician,diesel_service_and_technology,transportation,17-3028.00,Calibration Technologists and Technicians,exact,Instrumentation Technician,3
436ec902-cd84-4fa6-8065-b7989b16992a,Lead CNC Programmer - 2nd Shift,manufacturing_production,manufacturing,51-9162.00,Computer Numerically Controlled Tool Programmers,exact,CNC Programmer,2
4c5c1eba-d6c3-4f79-923c-d13a1f690986,Lead CNC Programmer 2nd Shift,manufacturing_production,manufacturing,51-9162.00,Computer Numerically Controlled Tool Programmers,exact,CNC Programmer,2
9d8ab404-019b-40bf-b5d0-e3ea05b64363,Lead Field Commissioning Specialist,utility_public_works,public_safety,47-5071.00,"Roustabouts, Oil and Gas",fuzzy,Field Specialist,2
f58c3491-857d-4ac9-b3b1-e37d32d59f7b,Lead Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
267202c5-965d-402a-b73b-5e28c118dfaf,Lead Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
9f949c6f-59ed-443e-9e86-fde5ec936b56,Lead Inventory Specialist,other_transportation,transportation,43-5071.00,"Shipping, Receiving, and Inventory Clerks",exact,Inventory Specialist,2
c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",transmission_linework,energy,49-9081.00,Wind Turbine Service Technicians,fuzzy,Wind Technician,3
398de395-1d15-4f0a-8ae7-44720db39fa4,"Lead Senior Wind Hub Technician - SD2 (Wishek, ND)",utility_public_works,public_safety,49-9081.00,Wind Turbine Service Technicians,fuzzy,Wind Technician,3
74b95029-67cc-4c75-ab95-11b4de210a45,Lead Service Representative - PCS Travel Team,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Service Representative,2
92c5c760-9d54-4e5c-b978-20ab22e766f2,Line Operator Mechanic,diesel_service_and_technology,transportation,49-3023.00,Automotive Service Technicians and Mechanics,fuzzy,Line Mechanic,3
2be2848a-305d-423c-be4b-73b72e21624e,Logistics Teardown Technician - 2nd Shift,manufacturing_production,manufacturing,13-1081.00,Logisticians,fuzzy,Logistics Technician,4
1d392ac2-89e4-4db9-9a05-13d91be12a71,Machine Operator,manufacturing_production,manufacturing,51-6031.00,Sewing Machine Operators,exact,Machine Operator,2
4ed31b0d-afdc-4dc9-aa49-22947a71acb4,Machine Operator,manufacturing_production,manufacturing,51-6031.00,Sewing Machine Operators,exact,Machine Operator,2
dfca4bac-073d-4ba0-a101-3f964de1f9b2,Machine Operator,manufacturing_production,manufacturing,51-6031.00,Sewing Machine Operators,exact,Machine Operator,2
f5171470-79d0-4f47-b56a-247d8fa1be80,Machine Operator,manufacturing_production,manufacturing,51-6031.00,Sewing Machine Operators,exact,Machine Operator,2
bac9f10d-78eb-4c04-9e5c-9282cc1d5cfa,Machine Operator (EG),manufacturing_production,manufacturing,51-6031.00,Sewing Machine Operators,segment,Machine Operator,2
946b1c6d-9602-49c2-9e41-76a8da8db0fa,Machine Operator EG,manufacturing_production,manufacturing,17-3026.00,Industrial Engineering Technologists and Technicians,fuzzy,Machine Operator,3
3a75ea17-6605-4f4e-b509-66aae014e53a,Machine Repair - Sharonville Transmission Plant (STP),diesel_service_and_technology,transportation,49-9043.00,"Maintenance Workers, Machinery",fuzzy,Machine Repair Journeyman,3
469a3a00-f90b-41f2-88af-6326ffd01c47,Machinist,manufacturing_production,manufacturing,51-4041.00,Machinists,exact,Machinists,3
5ed09f56-d309-4c8d-9513-b28283aba939,Machinist,cnc_machining,manufacturing,51-4041.00,Machinists,exact,Machinists,3
85547dfc-20d4-49a4-8852-f7011fd82128,Machinist,manufacturing_production,manufacturing,51-4041.00,Machinists,exact,Machinists,3
acc8ba1f-b40a-40d5-bff8-d3513f34e44c,Machinist,manufacturing_production,manufacturing,51-4041.00,Machinists,exact,Machinists,3
cfe7de4b-71d6-480c-899f-eec9bdab2433,Machinist,manufacturing_production,manufacturing,51-4041.00,Machinists,exact,Machinists,3
8e1eb9a8-1dea-4839-8b5b-98dcc8d257e9,Machinist I,cnc_machining,manufacturing,51-4041.00,Machinists,exact,Machinists,3
dd71b653-9c6e-45ea-aa39-2d56dbec3e22,Machinist I (01B) 2nd Shift,cnc_machining,manufacturing,51-4041.00,Machinists,segment,Machinists,3
e63f5db1-a69e-4670-8762-ed320553bd74,Machinist I (01B)3rd Shift,cnc_machining,manufacturing,51-4041.00,Machinists,segment,Machinists,3
ae1d8f21-e897-4bcf-b23c-9918b12f97e6,Machinist II (01A) - 2nd Shift,cnc_machining,manufacturing,51-4041.00,Machinists,segment,Machinists,3
1f8c4c40-bcc3-40de-bca3-30b39d1afb00,Machinist II (01A) - 3rd Shift,cnc_machining,manufacturing,51-4041.00,Machinists,segment,Machinists,3
6b9a3e23-f7c4-4e3b-b4d4-aa5f5d94dca0,Machinist III (01X) - 2nd Shift,cnc_machining,manufacturing,51-4041.00,Machinists,segment,Machinists,3
89df45e5-c82d-4244-baf4-e5d44f8d835b,Machinist III (01X) - 3rd Shift,cnc_machining,manufacturing,51-4041.00,Machinists,segment,Machinists,3
9a84407e-f0dc-4064-b9ab-30239642ca85,Machinist Internship,cnc_machining,manufacturing,,,unmapped,,
3a49304e-d302-4423-a97a-4f65ef8ac44d,Machinist millwright,industrial_maintenance,manufacturing,,,unmapped,,
6e78ea01-ce66-438f-a6d6-5ab830a73a18,Machinist Technician Technology Program-1,manufacturing_production,manufacturing,,,unmapped,,
c6ce784e-6396-4494-ae57-c834e399e5aa,Maintenance Apprentice Program,industrial_maintenance,manufacturing,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",fuzzy,Maintenance Apprentice,2
d7490035-d141-4f2e-980c-b52fa59d9e60,Maintenance Controls Technician - 2nd Shift,manufacturing_production,manufacturing,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",fuzzy,Maintenance Controls Tech (Maintenance Controls Technician),3
43efe36f-3554-41ce-95ba-97a82b22e228,Maintenance Coordinator (1st shift),industrial_maintenance,manufacturing,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",exact,Maintenance Coordinator,3
707c18e2-5cba-4985-8dd6-26b3a8a60a95,Maintenance Mechanic,industrial_maintenance,manufacturing,49-9041.00,Industrial Machinery Mechanics,exact,Maintenance Mechanic,3
12d79f0f-ebcc-4b37-a32c-58bcf2b4488e,Maintenance MRP Technician,industrial_maintenance,manufacturing,17-3028.00,Calibration Technologists and Technicians,fuzzy,Maintenance Technician,3
3543d678-7d84-466c-a795-27d46dd31025,Maintenance Operations Leader- 3rd Shift,industrial_maintenance,manufacturing,,,unmapped,,
07edc919-495e-438c-ac83-add8e0e2b555,Maintenance Supervisor,manufacturing_production,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,exact,Maintenance Supervisor,2
25de125a-4630-49b7-ac19-162f9fa57822,Maintenance Supervisor,industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,exact,Maintenance Supervisor,2
2d5e7579-3bcc-47b8-9cd5-c557a79a9e36,Maintenance Supervisor,industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,exact,Maintenance Supervisor,2
d337219b-29ad-4ef9-9f60-e71109547332,Maintenance Supervisor,industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,exact,Maintenance Supervisor,2
61d4f9b5-38a7-4acf-9110-25207495d0c1,Maintenance Supervisor - Body,industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,segment,Maintenance Supervisor,2
6b245f2c-7c1e-45f9-a2d4-f61cdd355178,Maintenance Supervisor - Final,industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,segment,Maintenance Supervisor,2
7dc62689-b85c-4ff1-ae51-210e0fa73130,Maintenance Supervisor (LAP),industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,segment,Maintenance Supervisor,2
fabc3bd0-ec1e-4ae2-b0fd-b25eb0d4bc18,Maintenance Supervisor (LAP),industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,segment,Maintenance Supervisor,2
316e694b-2d00-4e11-86ec-9b200cf46722,"Maintenance Supervisor, Ford Energy",industrial_maintenance,manufacturing,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,segment,Maintenance Supervisor,2
1d179141-31e6-45b1-a88f-0fd8ced76149,Maintenance Tech,manufacturing_production,manufacturing,49-9043.00,"Maintenance Workers, Machinery",exact,Maintenance Tech,3
e8b58014-cc65-414d-ab0b-8062410440d3,Maintenance Technician,industrial_maintenance,manufacturing,17-3028.00,Calibration Technologists and Technicians,exact,Maintenance Technician,3
681a2d8f-6083-4131-8b65-00cc8d091134,Maintenance Technician - 2nd Shift,manufacturing_production,manufacturing,17-3028.00,Calibration Technologists and Technicians,exact,Maintenance Technician,3
be70df40-a096-4d7d-9bbb-2a10ee77e492,Maintenance Technician - 2nd Shift,manufacturing_production,manufacturing,17-3028.00,Calibration Technologists and Technicians,exact,Maintenance Technician,3
422979a5-8421-45f7-b673-73c9847f27e1,Maintenance Technician - Electrical,manufacturing_production,manufacturing,17-3028.00,Calibration Technologists and Technicians,segment,Maintenance Technician,3
f2ec390d-7377-404a-be4c-2e1efe94e0e2,Maintenance Technician 1,industrial_maintenance,manufacturing,17-3028.00,Calibration Technologists and Technicians,exact,Maintenance Technician,3
29fe63ed-31ca-4f5d-b7af-e26ca7020a40,Maintenance Utility,utility_public_works,public_safety,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,fuzzy,Utilities and Maintenance Supervisor,3
6de8fc4b-e7c7-435e-be6f-02e221973161,Major Corrective Upgrades - Universal Fleet Solutions,utility_public_works,public_safety,,,unmapped,,
6ada568d-35ad-46fc-ade6-6419f17c72ec,Manual Machinist,cnc_machining,manufacturing,51-4041.00,Machinists,exact,Manual Machinist,3
abb0d5f2-47b2-4d88-99e3-319caef8a27c,Manufacturing Cell Lead (2nd Shift),electrical,construction,,,unmapped,,
99e40dc0-e6ce-4064-b49c-71c31ff0339d,Manufacturing Electrical Quality Inspector,manufacturing_production,manufacturing,,,unmapped,,
b8e4e2b1-efb4-42dd-aa1e-50ffc53a0530,Manufacturing Floor Trainer - 2nd shift,manufacturing_production,manufacturing,,,unmapped,,
0530729d-14c9-4119-8c56-fbba93361d08,Manufacturing Industrial Eng.,manufacturing_production,manufacturing,,,unmapped,,
27d08553-9551-49db-a413-13baa2f8a47e,Manufacturing Operator - Tube Reducer Operator,manufacturing_production,manufacturing,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",segment,Manufacturing Operator,2
948e9a68-c215-48fc-93ed-527b3abcf89a,Manufacturing Operator - Tube Reducer Operator 2nd Shift,manufacturing_production,manufacturing,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",segment,Manufacturing Operator,2
072cc266-217c-40fc-acff-f360b0c187b9,Manufacturing Process Operator (04A) - 2nd Shift,manufacturing_production,manufacturing,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",fuzzy,Manufacturing Operator,2
cdca01e3-7a37-47eb-8604-ebb02c34cbac,Manufacturing Process Operator (04A)- 3rd Shift,manufacturing_production,manufacturing,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",fuzzy,Manufacturing Operator,2
448902d4-ecd0-407a-9324-0d25a3278e02,Manufacturing Production Worker,manufacturing_production,manufacturing,47-2031.00,Carpenters,fuzzy,Production Worker,2
df73ef56-a006-40de-ba19-b61ebe2c0704,Manufacturing Production Worker,manufacturing_production,manufacturing,47-2031.00,Carpenters,fuzzy,Production Worker,2
ee77e28f-dc40-4a0f-92eb-f49562febe70,Manufacturing Production Worker,manufacturing_production,manufacturing,47-2031.00,Carpenters,fuzzy,Production Worker,2
8deeeb3d-92fc-47ac-8e29-fe2a75bb6040,Manufacturing Specialist - Material Plan & Execution,manufacturing_production,manufacturing,17-2112.03,Manufacturing Engineers,segment,Manufacturing Specialist,4
c8ff183e-b7c4-462d-b0bf-9c24531b8be7,Manufacturing Specialist - Material Plan & Execution,manufacturing_production,manufacturing,17-2112.03,Manufacturing Engineers,segment,Manufacturing Specialist,4
55490dcc-32b4-43d5-b939-a12e5ffabec4,Manufacturing Specialist 2 - Prod Process and Equip,manufacturing_production,manufacturing,17-2112.03,Manufacturing Engineers,segment,Manufacturing Specialist,4
62f3b0bb-6cd8-4cd3-864f-15b08ca51f21,Material Associate - Forklift,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
a1dbb357-f460-497f-96bf-a8d626c63e03,Material Associate - Forklift,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
c9c9ebb3-c97d-4e9c-9c07-b8310711658f,Material Associate - Forklift,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
d0b0e169-40e4-4c45-8014-929752ae3bac,Material Associate - Forklift,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
f2b4640e-aa67-44b1-ad57-4fe9cd442721,Material Associate - Forklift,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
cca75149-bc2d-4a94-b2f0-ee9c0924cede,Material Associate I,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
016d47a9-76ee-451b-9fc4-3bcff80c0d91,Material Associate II,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
58528afd-ec4d-4edd-aa88-25dfc251c92b,Material Associate II,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
8b51ed84-1844-47ec-92f6-6de91249d136,Material Associate II,other_transportation,transportation,31-9093.00,Medical Equipment Preparers,fuzzy,Material Reprocessing Associate,2
29bc53b6-50ef-47ed-92ae-01f317816975,"Material Control, Supplier Manufacturing Readiness, BlueOval Battery Park Michigan",other_transportation,transportation,43-5061.00,"Production, Planning, and Expediting Clerks",fuzzy,Material Control Clerk,2
2424b17c-500d-4e6a-829a-24abcf3a4333,Material Handler,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",exact,Material Handler,2
641ea0db-afc2-4ff9-b20d-66f8fdf21644,Material Handler,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",exact,Material Handler,2
bc17abfe-738c-446e-b265-c2ab66dc5db5,Material Handler,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",exact,Material Handler,2
cac6f4e9-5d6d-4832-bff4-c6cbf622ad73,Material Handler,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",exact,Material Handler,2
d1b49e57-04bd-4944-9349-a66e8ea5dde9,Material Handler,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",exact,Material Handler,2
e202408a-3a9b-4258-9dbe-f8dca4b0f11e,Material Handler,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",exact,Material Handler,2
e59950c8-3322-4281-a0b4-a3cdcef0c8af,Material Handler,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",exact,Material Handler,2
fd76b0a3-3004-4330-aab3-d4d2ab1a9b85,Material Handler - EOW,other_transportation,transportation,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",segment,Material Handler,2
