applicant_id,state,density,job_id,title_raw,source,employer,policy_adjusted_score,base_fit_score,eligibility_status,n_gaps,primary_gap,match_label,rank
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,cc8866c0-fd8c-4ec4-8c76-6d222ef7b305,Quality Inspector,scraper,Schneider Electric,50.48,44.48,near_fit,1,job_family_compatibility,moderate_fit,2
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,f11111cd-0177-4bbc-a032-82cde1e21e4c,Quality Inspector,scraper,Schneider Electric,50.48,44.48,near_fit,1,job_family_compatibility,moderate_fit,3
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,ced66e0d-fea0-4c45-a6b0-03b0c7d3993c,Production Supervisor,scraper,Schneider Electric,14.85,20.85,ineligible,1,job_family_compatibility,low_fit,4
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,abb0d5f2-47b2-4d88-99e3-319caef8a27c,Manufacturing Cell Lead (2nd Shift),scraper,Schneider Electric,14.78,20.78,ineligible,1,job_family_compatibility,low_fit,5
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,95614908-a096-4942-98c5-186ebfeb031f,HVAC-Electrical Technician,seed,Southwest Electric & HVAC,52.08,46.08,near_fit,2,job_family_compatibility,moderate_fit,6
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,f39b2b0c-778f-47c5-8f6d-4b9353db57a6,Field Service Representative,scraper,Schneider Electric,50.03,44.03,near_fit,2,job_family_compatibility,moderate_fit,7
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,5b7de9fd-608f-4751-bf57-ea7f12da966f,Continuous Improvement Leader,scraper,Schneider Electric,48.42,42.42,near_fit,2,job_family_compatibility,moderate_fit,8
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,392f14b7-7f5d-4e24-a95c-91318ad5e80b,Field Service Representative - HVAC/Cooling,scraper,Schneider Electric,48.07,42.07,near_fit,2,job_family_compatibility,moderate_fit,9
8a3cce99-3450-4de3-bc3e-0fbc03451255,AZ,1,707c18e2-5cba-4985-8dd6-26b3a8a60a95,Maintenance Mechanic,scraper,Ball Corporation,50.23,44.23,near_fit,3,job_family_compatibility,moderate_fit,10
8abf32fb-35ac-49bf-8f34-2c0a16b47ad4,AL,2,946b1c6d-9602-49c2-9e41-76a8da8db0fa,Machine Operator EG,scraper,Southwire,53.20,47.20,near_fit,2,job_family_compatibility,moderate_fit,1
8abf32fb-35ac-49bf-8f34-2c0a16b47ad4,AL,2,334c520d-9f9d-4ba6-b719-3ba479d79642,Warehouse Associate Manufacturing II,scraper,Southwire,52.63,46.63,near_fit,3,job_family_compatibility,moderate_fit,2
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,f49de743-0a5c-466f-aa6e-85a5e1abb8bf,Field Service Technician,scraper,GE Vernova,55.36,49.36,near_fit,2,job_family_compatibility,moderate_fit,1
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,aa811a27-0a08-4d88-a8ac-5eb9574db89b,GE Vernova Project Management Specialist,scraper,GE Vernova,54.94,48.94,near_fit,2,job_family_compatibility,moderate_fit,2
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,30461847-21a9-44c4-a4e8-e702395d0552,Field Service Technician-2,scraper,GE Vernova,54.26,48.26,near_fit,2,job_family_compatibility,moderate_fit,3
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,4f09ba62-f310-4d0e-820d-c4046877a994,Field Service Technician-1,scraper,GE Vernova,54.26,48.26,near_fit,2,job_family_compatibility,moderate_fit,4
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,bc17abfe-738c-446e-b265-c2ab66dc5db5,Material Handler,scraper,Ball Corporation,51.59,45.59,near_fit,2,job_family_compatibility,moderate_fit,5
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,0cf3e86d-7b7b-49b5-b0e7-95f732a9356b,Service Representative - ASCO - Miami,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,6
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,b9112c8c-6881-4ed1-8e11-5631d7599fd3,Senior Field Service Representative,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,7
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,d6ce56c8-37c1-4825-9f1c-6a380cc955c6,Service Representative - ASCO - Tallahassee,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,8
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,b0677759-9c1d-478f-8e04-71c859b8420f,Field Service Representative,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,9
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,20c6eb5b-170a-4a62-9a6d-914ebb2d054c,Tooling & Maintenance Specialist - Night Shift,scraper,Ball Corporation,15.20,21.20,ineligible,2,job_family_compatibility,low_fit,10
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,d4217303-4874-4b65-8c4f-23b62efe1802,Production Technician,scraper,Ball Corporation,53.72,47.72,near_fit,3,job_family_compatibility,moderate_fit,11
8b035ff6-3a1d-415e-a2f2-82c8b63e63e9,FL,2,a50ce27e-34e7-4a00-821d-3066412287bf,"Materials Leader (Pensacola, FL)",scraper,GE Vernova,51.66,45.66,near_fit,3,job_family_compatibility,moderate_fit,12
8b2c0e6b-0af8-4d55-8f64-bbc2ae0263f2,CO,2,55ca320c-2898-40a9-9512-907c637508ab,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,50.59,44.59,near_fit,2,job_family_compatibility,moderate_fit,1
8b2c0e6b-0af8-4d55-8f64-bbc2ae0263f2,CO,2,a2db9942-94b5-4f01-a5a2-61dee26618be,Production Technician,scraper,Ball Corporation,53.53,47.53,near_fit,3,job_family_compatibility,moderate_fit,2
8b2c0e6b-0af8-4d55-8f64-bbc2ae0263f2,CO,2,acc8ba1f-b40a-40d5-bff8-d3513f34e44c,Machinist,scraper,Ball Corporation,53.31,47.31,near_fit,3,job_family_compatibility,moderate_fit,3
8b3abecf-db58-4f00-b6d4-9bdddebbcf6c,FL,2,0cf3e86d-7b7b-49b5-b0e7-95f732a9356b,Service Representative - ASCO - Miami,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,1
8b3abecf-db58-4f00-b6d4-9bdddebbcf6c,FL,2,d6ce56c8-37c1-4825-9f1c-6a380cc955c6,Service Representative - ASCO - Tallahassee,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,2
8b4ac205-5885-449d-9b55-9c54722dc97c,IA,2,ad9ace0a-35e9-4b3a-945f-ea189fa9909a,High Voltage Technician III,scraper,GE Vernova,15.95,21.95,ineligible,2,job_family_compatibility,low_fit,1
8c7b691a-579e-4d57-9f89-1a1f5c7f07ea,HI,1,e59950c8-3322-4281-a0b4-a3cdcef0c8af,Material Handler,scraper,Ball Corporation,51.74,45.74,near_fit,2,job_family_compatibility,moderate_fit,1
8caa8b65-7a9d-4769-819b-d8767773b346,AK,2,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.82,21.82,ineligible,2,job_family_compatibility,low_fit,1
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,dde856d5-1a5e-449a-b28c-c621262d2fdb,Field Service Technician I,scraper,Schneider Electric,51.94,45.94,near_fit,1,job_family_compatibility,moderate_fit,1
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,15.35,21.35,ineligible,1,job_family_compatibility,low_fit,2
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,6e0cf920-9cdc-40a1-a692-9191c7cde9f1,Welder,scraper,GE Vernova,60.92,54.92,near_fit,2,seniority_compatibility,good_fit,3
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,57.06,46.06,near_fit,2,job_family_compatibility,moderate_fit,4
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,88fed694-ea9b-4bfa-a0e3-7edf70bcfc1a,Materials Handler,scraper,Southwire,53.16,47.16,near_fit,2,job_family_compatibility,moderate_fit,5
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,07217a0b-d6bf-4e3f-a895-d81309df4cf2,Aircraft Mtc Surface Coat Technician,scraper,Delta Air Lines,53.09,47.09,near_fit,2,job_family_compatibility,moderate_fit,6
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,7589aba9-4d64-4d0f-83dc-238301e9777a,AMT - Avionics - Component Maintenance,scraper,Delta Air Lines,52.75,46.75,near_fit,2,job_family_compatibility,moderate_fit,7
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,01811a18-2fb7-4c0a-a7e0-15143caaf65e,Ground Maintenance Mechanic (Stationary) - ATL,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,8
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,219d497c-2d8d-4ea1-bfd1-da18bc79a201,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,9
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,c2caf92c-6f39-4f8f-987a-817169014ab5,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,10
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,88be611e-8df7-464a-91a3-fbaa826c984f,Ground Maintenance Mechanic (Motorized) - ATL,scraper,Delta Air Lines,52.44,46.44,near_fit,2,job_family_compatibility,moderate_fit,11
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,51b5fe5a-552b-48f1-8dd9-c51a3c65fbde,Aircraft Maintenance Technician 2,scraper,Delta Air Lines,52.34,46.34,near_fit,2,job_family_compatibility,moderate_fit,12
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,7be0d8c5-61fb-42e0-85e2-e57eaa3c8c92,Building Automation Technician II,scraper,Schneider Electric,51.86,45.86,near_fit,2,job_family_compatibility,moderate_fit,13
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,23cc0d4f-2f56-4972-9c03-5b87c1ff0806,Hourly Warehouse Team Member - Temporary Full-Time - Atlanta HVC (PS&L),employer_import,Ford Motor Company,51.80,45.80,near_fit,2,job_family_compatibility,moderate_fit,14
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,092dfb2b-ff27-4d1b-aa53-8719e5b2f01e,System Specialist I,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,15
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,6c0c32de-720f-468e-9db4-98fcf35d3476,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,16
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,784960ea-8969-447d-935d-2a0e711996d6,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,17
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,9089b0d0-9bcc-4423-9a86-9ec534a5f15a,Building Automation Technician II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,18
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,91897402-de57-4dab-9099-843ecbb624b3,System Specialist I,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,19
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,aa9c7ad9-821b-405c-8099-64057cbf133a,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,20
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,bd562210-99d4-4bde-8780-2e54953bf3dd,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,21
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,2d4478e8-6572-4cea-9bed-ebb35b0452ad,Field Service Representative - Secure Power/Electronic,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,22
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,4e19e54f-bbc8-4fd7-b592-eec1b5dd3bb6,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,23
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,a25b80fb-8867-4bcf-a7f1-659b46569740,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,24
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,a73a1c20-1806-418a-93c9-d8d84fa23ae3,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,25
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,c98f5980-0f8d-4ab0-8c1e-0b16113ef018,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,26
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,dbcdcc74-0ea5-4c37-ad66-1bbc27f2fd34,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,27
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,dd301bdc-0e82-4e98-9e14-57c8247c0260,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,28
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,5ed09f56-d309-4c8d-9513-b28283aba939,Machinist,scraper,GE Vernova,49.95,43.95,near_fit,2,job_family_compatibility,moderate_fit,29
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,129030bc-0db8-4ed9-b4c0-25583cbef1ba,Field Service Technician,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,30
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,619f163a-21a4-402f-ab9c-510eb8b05894,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,31
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,84ee4830-5a83-48d2-8872-a5a40e7f329b,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,32
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,2713d0f9-14c5-40f6-b6d4-8c648816908e,Production Technician,scraper,Ball Corporation,53.62,47.62,near_fit,3,job_family_compatibility,moderate_fit,33
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,6b516d60-f9b8-449c-a7f4-b4a140372932,Order Filler,scraper,Southwire,53.35,47.35,near_fit,3,job_family_compatibility,moderate_fit,34
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,3a49304e-d302-4423-a97a-4f65ef8ac44d,Machinist millwright,scraper,Ball Corporation,52.78,46.78,near_fit,3,job_family_compatibility,moderate_fit,35
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,050f299a-3320-4e53-91aa-e93418d2ab99,Buncher Operator II,employer_import,Southwire,52.73,46.73,near_fit,3,job_family_compatibility,moderate_fit,36
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,7b12cd8f-f67a-4e7c-8890-2a3b1edbe2b7,Extruder Operator II (2nd Shift),employer_import,Southwire,52.73,46.73,near_fit,3,job_family_compatibility,moderate_fit,37
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,d2b34f76-7d66-4bee-bcb0-269bbb7d0f75,Take-up Operator I,scraper,Southwire,52.70,46.70,near_fit,3,job_family_compatibility,moderate_fit,38
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,0336a541-1cd7-4970-b181-33a30857fa4c,Armoring Machine Operator,scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,39
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,609a49ef-4f83-4ef1-a315-0debfc1faa16,"Operator, Take Up I",scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,40
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,67b5286c-436e-453c-aefb-acc7d5793715,Armoring Machine Operator,employer_import,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,41
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,97e3ae11-f613-41dd-adca-c8d1e4d5cdaa,"Operator, Take Up I",scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,42
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,dd3d814c-135d-4c3a-9dfc-fd6607803797,Armoring Machine Operator,scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,43
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,8e1eb9a8-1dea-4839-8b5b-98dcc8d257e9,Machinist I,scraper,Southwire,52.65,46.65,near_fit,3,job_family_compatibility,moderate_fit,44
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,2f35d354-c982-4f31-b4fe-ea388c7854ae,"Operator, Extruder II",scraper,Southwire,52.64,46.64,near_fit,3,job_family_compatibility,moderate_fit,45
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,3ecaaebf-ef87-4111-bb8d-13ee3cdabd7b,Extruder Operator II,scraper,Southwire,52.64,46.64,near_fit,3,job_family_compatibility,moderate_fit,46
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,92590e54-154b-4c57-bb63-9474a07ed6f7,Warehouse Associate Manufacturing II,scraper,Southwire,52.63,46.63,near_fit,3,job_family_compatibility,moderate_fit,47
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,bf6b4bf7-bb1c-4622-ba58-0f138afba361,Warehouse Associate Manufacturing II,scraper,Southwire,52.63,46.63,near_fit,3,job_family_compatibility,moderate_fit,48
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,6a2fad85-24bd-4ef0-96c2-b87f6416fc5c,"Operator, Drawing I",scraper,Southwire,52.62,46.62,near_fit,3,job_family_compatibility,moderate_fit,49
8cb4cd7a-60ca-4874-a0c2-2b6c6daf4fe4,GA,2,c5c038f7-28c1-4d3d-8c12-933878644fc1,Warehouse Associate Manufacturing II,scraper,Southwire,52.62,46.62,near_fit,3,job_family_compatibility,moderate_fit,50
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,dde856d5-1a5e-449a-b28c-c621262d2fdb,Field Service Technician I,scraper,Schneider Electric,51.94,45.94,near_fit,1,job_family_compatibility,moderate_fit,1
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,15.35,21.35,ineligible,1,job_family_compatibility,low_fit,2
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,6e0cf920-9cdc-40a1-a692-9191c7cde9f1,Welder,scraper,GE Vernova,60.92,54.92,near_fit,2,seniority_compatibility,good_fit,3
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,57.06,46.06,near_fit,2,job_family_compatibility,moderate_fit,4
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,88fed694-ea9b-4bfa-a0e3-7edf70bcfc1a,Materials Handler,scraper,Southwire,53.16,47.16,near_fit,2,job_family_compatibility,moderate_fit,5
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,07217a0b-d6bf-4e3f-a895-d81309df4cf2,Aircraft Mtc Surface Coat Technician,scraper,Delta Air Lines,53.09,47.09,near_fit,2,job_family_compatibility,moderate_fit,6
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,7589aba9-4d64-4d0f-83dc-238301e9777a,AMT - Avionics - Component Maintenance,scraper,Delta Air Lines,52.75,46.75,near_fit,2,job_family_compatibility,moderate_fit,7
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,01811a18-2fb7-4c0a-a7e0-15143caaf65e,Ground Maintenance Mechanic (Stationary) - ATL,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,8
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,219d497c-2d8d-4ea1-bfd1-da18bc79a201,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,9
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,c2caf92c-6f39-4f8f-987a-817169014ab5,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,10
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,88be611e-8df7-464a-91a3-fbaa826c984f,Ground Maintenance Mechanic (Motorized) - ATL,scraper,Delta Air Lines,52.44,46.44,near_fit,2,job_family_compatibility,moderate_fit,11
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,51b5fe5a-552b-48f1-8dd9-c51a3c65fbde,Aircraft Maintenance Technician 2,scraper,Delta Air Lines,52.34,46.34,near_fit,2,job_family_compatibility,moderate_fit,12
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,7be0d8c5-61fb-42e0-85e2-e57eaa3c8c92,Building Automation Technician II,scraper,Schneider Electric,51.86,45.86,near_fit,2,job_family_compatibility,moderate_fit,13
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,23cc0d4f-2f56-4972-9c03-5b87c1ff0806,Hourly Warehouse Team Member - Temporary Full-Time - Atlanta HVC (PS&L),employer_import,Ford Motor Company,51.80,45.80,near_fit,2,job_family_compatibility,moderate_fit,14
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,092dfb2b-ff27-4d1b-aa53-8719e5b2f01e,System Specialist I,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,15
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,6c0c32de-720f-468e-9db4-98fcf35d3476,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,16
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,784960ea-8969-447d-935d-2a0e711996d6,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,17
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,9089b0d0-9bcc-4423-9a86-9ec534a5f15a,Building Automation Technician II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,18
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,91897402-de57-4dab-9099-843ecbb624b3,System Specialist I,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,19
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,aa9c7ad9-821b-405c-8099-64057cbf133a,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,20
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,bd562210-99d4-4bde-8780-2e54953bf3dd,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,21
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,2d4478e8-6572-4cea-9bed-ebb35b0452ad,Field Service Representative - Secure Power/Electronic,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,22
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,4e19e54f-bbc8-4fd7-b592-eec1b5dd3bb6,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,23
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,a25b80fb-8867-4bcf-a7f1-659b46569740,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,24
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,a73a1c20-1806-418a-93c9-d8d84fa23ae3,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,25
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,c98f5980-0f8d-4ab0-8c1e-0b16113ef018,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,26
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,dbcdcc74-0ea5-4c37-ad66-1bbc27f2fd34,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,27
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,dd301bdc-0e82-4e98-9e14-57c8247c0260,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,28
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,5ed09f56-d309-4c8d-9513-b28283aba939,Machinist,scraper,GE Vernova,49.95,43.95,near_fit,2,job_family_compatibility,moderate_fit,29
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,129030bc-0db8-4ed9-b4c0-25583cbef1ba,Field Service Technician,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,30
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,619f163a-21a4-402f-ab9c-510eb8b05894,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,31
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,84ee4830-5a83-48d2-8872-a5a40e7f329b,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,32
8e4f22fa-f2e2-4e7b-b3b9-0c8adcf56c11,GA,2,2713d0f9-14c5-40f6-b6d4-8c648816908e,Production Technician,scraper,Ball Corporation,53.62,47.62,near_fit,3,job_family_compatibility,moderate_fit,33
